代码	名称	涨幅%%	总金额	买价	卖价	现价	现量	涨速%%	换手%%	量比	今开	最高	最低	总量	细分行业	
03886	康健国际医疗	0.00	0	--  	--  	0.690	0	0.00	          0.00	  0.00	0.690	0.690	0.690	0	医疗服务	
03823	德普科技	0.00	0	--  	--  	0.068	0	0.00	          0.00	  0.00	0.068	0.068	0.068	0	工业工程	
02369	酷派集团	0.00	0	--  	--  	0.720	0	0.00	          0.00	  0.00	0.720	0.720	0.720	0	信息器材	
01619	天合化工	0.00	0	--  	--  	1.170	0	0.00	          0.00	0.00	1.170	1.170	1.170	0	原材料	
01236	国农控股	0.00	0	--  	--  	1.190	0	0.00	          0.00	  0.00	1.190	1.190	1.190	0	软件服务	
00967	桑德国际	0.00	0	--  	--  	2.980	0	0.00	          0.00	0.00	2.980	2.980	2.980	0	公用事业	
00933	光汇石油	0.00	0	--  	--  	1.500	0	0.00	          0.00	  0.00	1.500	1.500	1.500	0	石油天然气	
00846	明发集团	0.00	0	--  	--  	1.890	0	0.00	          0.00	0.00	1.890	1.890	1.890	0	地产	
00691	山水水泥	0.00	0	--  	--  	6.290	0	0.00	          0.00	0.00	6.290	6.290	6.290	0	建筑	
00566	汉能薄膜发电	0.00	0	--  	--  	3.910	0	0.00	          0.00	0.00	3.910	3.910	3.910	0	工业工程	
00300	昆明机床	0.00	0	--  	--  	2.490	0	0.00	          0.00	  0.00	2.490	2.490	2.490	0	工业工程	
02898	龙润茶	0.00	0	--  	--  	0.380	0	0.00	          0.00	  0.00	--  	0.380	--  	0	食物饮品	
02889	镍资源国际	0.00	0	--  	--  	0.244	0	0.00	          0.00	0.00	--  	0.244	--  	0	一般金属	
02863	高丰集团控股	0.00	0	--  	--  	0.660	0	0.00	          0.00	  0.00	--  	0.660	--  	0	建筑	
02700	格林国际控股	0.00	0	--  	--  	0.167	0	0.00	          0.00	  0.00	--  	0.167	--  	0	医疗服务	
02468	创益太阳能	0.00	0	--  	--  	0.630	0	0.00	          0.00	0.00	--  	0.630	--  	0	工业工程	
02379	中天国际	0.00	0	--  	--  	1.130	0	0.00	          0.00	  0.00	--  	1.130	--  	0	家电及用品	
02371	创联教育金融	0.00	0	--  	--  	0.128	0	0.00	          0.00	  0.00	--  	0.128	--  	0	支援服务	
02349	中国城市基础设施	-1.20	0	--  	--  	0.410	0	0.00	          0.00	  0.00	--  	0.410	--  	0	地产	
02330	中国上城	0.00	0	--  	--  	0.235	0	0.00	          0.00	  0.00	--  	0.235	--  	0	地产	
02323	中国港桥	0.00	0	--  	--  	2.730	0	0.00	          0.00	  0.00	--  	2.730	--  	0	工业工程	
02310	申基国际	-2.41	0	--  	--  	0.405	0	0.00	          0.00	  0.00	--  	0.405	--  	0	工业工程	
02281	兴泸水务	0.00	0	--  	--  	1.690	0	0.00	          0.00	  0.00	--  	1.690	--  	0	公用事业	
02229	长港敦信	0.00	0	--  	--  	0.510	0	0.00	          0.00	0.00	--  	0.510	--  	0	原材料	
02228	中国节能海东青	0.00	0	--  	--  	0.600	0	0.00	          0.00	0.00	--  	0.600	--  	0	纺织服饰	
02218	安德利果汁	0.00	0	--  	--  	4.000	0	0.00	          0.00	  0.00	--  	4.000	--  	0	食物饮品	
02168	盈德气体	--  	0	--  	--  	0.000	0	--  	--  	  0.00	--  	--  	--  	0		
02123	金盾控股	0.00	0	--  	--  	0.224	0	0.00	          0.00	0.00	--  	0.224	--  	0	纺织服饰	
02080	奥克斯国际	0.00	0	--  	--  	1.910	0	0.00	          0.00	  0.00	--  	1.910	--  	0	酒店及消闲	
02078	荣阳实业	0.00	0	--  	--  	0.860	0	0.00	          0.00	0.00	--  	0.860	--  	0	一般金属	
02011	KEE	0.00	0	--  	--  	1.100	0	0.00	          0.00	  0.00	--  	1.100	--  	0	纺织服饰	
01998	飞克国际	0.00	0	--  	--  	0.380	0	0.00	          0.00	0.00	--  	0.380	--  	0	纺织服饰	
01993	雅仕维	0.83	0	--  	--  	2.430	0	0.00	          0.00	  0.00	--  	2.430	--  	0	媒体及娱乐	
01880	百丽国际	--  	0	--  	--  	0.000	0	--  	--  	  0.00	--  	--  	--  	0		
01863	中国龙天集团	0.00	0	--  	--  	1.370	0	0.00	          0.00	0.00	--  	1.370	--  	0	原材料	
01833	银泰商业	--  	0	--  	--  	0.000	0	--  	--  	  0.00	--  	--  	--  	0		
01819	富贵鸟	0.00	0	--  	--  	3.880	0	0.00	          0.00	0.00	--  	3.880	--  	0	纺织服饰	
01698	博士蛙国际	0.00	0	--  	--  	1.680	0	0.00	          0.00	0.00	--  	1.680	--  	0	纺织服饰	
01689	华禧控股	--  	0	--  	--  	0.000	0	--  	          0.00	  0.00	--  	--  	--  	0	工用支援	
01682	华隆金控	0.00	0	--  	--  	0.870	0	0.00	          0.00	  0.00	--  	0.870	--  	0	纺织服饰	
01656	亿仕登控股	0.00	0	--  	--  	1.380	0	0.00	          0.00	  0.00	--  	1.380	--  	0	工业工程	
01629	盟科控股	-0.54	0	--  	--  	1.840	0	0.00	          0.00	  0.00	--  	1.840	--  	0	工用支援	
01626	嘉耀控股	0.00	0	--  	--  	2.000	0	0.00	          0.00	  0.00	--  	2.000	--  	0	工用支援	
01625	翔辉矿业	--  	0	--  	--  	0.000	0	--  	          0.00	--  	--  	--  	--  	0		
01570	伟业控股	0.00	0	--  	--  	2.720	0	0.00	          0.00	  0.00	--  	2.720	--  	0	地产	
01549	永丰集团控股	0.00	0	--  	--  	0.221	0	0.00	          0.00	  0.00	--  	0.221	--  	0	工用运输	
01450	世纪睿科	0.00	0	--  	--  	0.345	0	0.00	          0.00	  0.00	--  	0.345	--  	0	软件服务	
01399	飞毛腿	0.00	0	--  	--  	1.040	0	0.00	          0.00	0.00	--  	1.040	--  	0	工业工程	
01372	比速科技	0.00	0	--  	--  	4.600	0	0.00	          0.00	  0.00	--  	4.600	--  	0	建筑	
01353	诺奇	0.00	0	--  	--  	1.000	0	0.00	          0.00	0.00	--  	1.000	--  	0	纺织服饰	
01329	首创钜大	0.00	0	--  	--  	1.900	0	0.00	          0.00	  0.00	--  	1.900	--  	0	地产	
01318	格菱控股	0.00	0	--  	--  	0.630	0	0.00	          0.00	0.00	--  	0.630	--  	0	工业工程	
01303	汇力资源	0.00	0	--  	--  	0.530	0	0.00	          0.00	  0.00	--  	0.530	--  	0	一般金属	
01272	大唐环境	0.00	0	--  	--  	2.900	0	0.00	          0.00	  0.00	--  	2.900	--  	0	工业工程	
01255	港大零售	0.00	0	--  	--  	3.650	0	0.00	          0.00	  0.00	--  	3.650	--  	0	纺织服饰	
01229	南南资源	0.00	0	--  	--  	0.350	0	0.00	          0.00	  0.00	--  	0.350	--  	0	煤炭	
01228	奇峰国际	0.00	0	--  	--  	1.460	0	0.00	          0.00	0.00	--  	1.460	--  	0	煤炭	
01225	隆成金融	0.00	0	--  	--  	0.127	0	0.00	          0.00	  0.00	--  	0.127	--  	0	综合企业	
01221	SINO HOTELS	0.00	0	--  	--  	3.220	0	0.00	          0.00	  0.00	--  	3.220	--  	0	酒店及消闲	
01213	万保刚集团	0.00	0	--  	--  	1.400	0	0.00	          0.00	  0.00	--  	1.400	--  	0	工业工程	
01187	汉唐国际控股	0.00	0	--  	--  	2.610	0	0.00	          0.00	0.00	--  	2.610	--  	0	工业工程	
01174	太平洋恩利	0.00	0	--  	--  	0.146	0	0.00	          0.00	0.00	--  	0.146	--  	0	农业产品	
01163	德金资源	--  	0	--  	--  	0.000	0	--  	--  	--  	--  	--  	--  	0		
01160	大唐投资国际	0.00	0	--  	--  	1.760	0	0.00	          0.00	  0.00	--  	1.760	--  	0	其他金融	
01159	星光文化	0.00	0	--  	--  	3.200	0	0.00	          0.00	  0.00	--  	3.200	--  	0	酒店及消闲	
01151	依利安达	0.00	0	--  	--  	13.000	0	0.00	          0.00	  0.00	--  	13.000	--  	0	工业工程	
01149	中国安芯	0.00	0	--  	--  	0.385	0	0.00	          0.00	0.00	--  	0.385	--  	0	软件服务	
01146	中国服饰控股	-1.67	0	--  	--  	0.295	0	0.00	          0.00	  0.00	--  	0.295	--  	0	纺织服饰	
01139	华多利集团	0.00	0	--  	--  	0.238	0	0.00	          0.00	  0.00	--  	0.238	--  	0	汽车	
01136	台泥国际集团	--  	0	--  	--  	0.000	0	--  	--  	  0.00	--  	--  	--  	0		
01135	ASIA SATELLITE	0.00	0	--  	--  	6.960	0	0.00	          0.00	  0.00	--  	6.960	--  	0	电讯	
01120	雅视光学	0.00	0	--  	--  	2.250	0	0.00	          0.00	  0.00	--  	2.250	--  	0	纺织服饰	
01116	MAYER HOLDINGS	0.00	0	--  	--  	0.123	0	0.00	          0.00	0.00	--  	0.123	--  	0	一般金属	
01090	大明国际	0.00	0	--  	--  	3.120	0	0.00	          0.00	  0.00	--  	3.120	--  	0	一般金属	
01073	浩伦农科	0.00	0	--  	--  	0.245	0	0.00	          0.00	0.00	--  	0.245	--  	0	原材料	
01064	中华国际	0.00	0	--  	--  	0.280	0	0.00	          0.00	  0.00	--  	0.280	--  	0	地产	
01049	时富投资	0.00	0	--  	--  	0.320	0	0.00	          0.00	  0.00	--  	0.320	--  	0	家电及用品	
01048	煜新控股	0.00	0	--  	--  	2.950	0	0.00	          0.00	  0.00	--  	2.950	--  	0	一般金属	
01047	毅兴行	0.00	0	--  	--  	0.910	0	0.00	          0.00	  0.00	--  	0.910	--  	0	原材料	
01019	康宏环球	0.00	0	--  	--  	0.167	0	0.00	          0.00	  0.00	--  	0.167	--  	0	保险	
01010	太睿国际控股	0.00	0	--  	--  	1.980	0	0.00	          0.00	  0.00	--  	1.980	--  	0	半导体	
01007	大庆乳业	0.00	0	--  	--  	1.680	0	0.00	          0.00	0.00	--  	1.680	--  	0	食物饮品	
01006	长寿花食品	0.00	0	--  	--  	3.880	0	0.00	          0.00	  0.00	--  	3.880	--  	0	农业产品	
01000	北青传媒	0.00	0	--  	--  	3.220	0	0.00	          0.00	  0.00	--  	3.220	--  	0	媒体及娱乐	
00963	华熙生物科技	--  	0	--  	--  	0.000	0	--  	--  	  0.00	--  	--  	--  	0		
00940	中国动物保健品	0.00	0	--  	--  	5.200	0	0.00	          0.00	0.00	--  	5.200	--  	0	医药医疗	
00929	国际精密	0.00	0	--  	--  	1.680	0	0.00	          0.00	  0.00	--  	1.680	--  	0	工业工程	
00919	现代美容	0.00	0	--  	--  	0.280	0	0.00	          0.00	  0.00	--  	0.280	--  	0	医疗服务	
00909	中大国际	0.00	0	--  	--  	0.425	0	0.00	          0.00	0.00	--  	0.425	--  	0	汽车	
00905	环球大通投资	0.00	0	--  	--  	0.315	0	0.00	          0.00	  0.00	--  	0.315	--  	0	其他金融	
00889	连达科技控股	0.00	0	--  	--  	1.350	0	0.00	          0.00	  0.00	--  	1.350	--  	0	工业工程	
00873	中国泰丰床品	0.00	0	--  	--  	1.080	0	0.00	          0.00	0.00	--  	1.080	--  	0	家电及用品	
00872	启迪国际	0.00	0	--  	--  	0.720	0	0.00	          0.00	  0.00	--  	0.720	--  	0	汽车	
00854	威雅利	0.00	0	--  	--  	6.270	0	0.00	          0.00	  0.00	--  	6.270	--  	0	半导体	
00847	哈萨克矿业－Ｓ	0.00	0	--  	--  	92.900	0	0.00	          0.00	  0.00	--  	92.900	--  	0	一般金属	
00835	亚洲煤业	0.00	0	--  	--  	0.056	0	0.00	          0.00	  0.00	--  	0.056	--  	0	煤炭	
00828	王朝酒业	0.00	0	--  	--  	1.440	0	0.00	          0.00	0.00	--  	1.440	--  	0	食物饮品	
00810	中国互联网投资	0.00	0	--  	--  	0.185	0	0.00	          0.00	  0.00	--  	0.185	--  	0	其他金融	
00805	嘉能可	--  	0	--  	--  	0.000	0	--  	--  	  0.00	--  	--  	--  	0		
00801	金卫医疗	0.00	0	--  	--  	1.360	0	0.00	          0.00	  0.00	--  	1.360	--  	0	医药医疗	
00789	领视控股	0.00	0	--  	--  	0.100	0	0.00	          0.00	  0.00	--  	0.100	--  	0	纺织服饰	
00770	SHANGHAI GROWTH	0.00	0	--  	--  	0.900	0	0.00	          0.00	  0.00	--  	0.900	--  	0	其他金融	
00761	百营环球资源	0.00	0	--  	--  	0.143	0	0.00	          0.00	0.00	--  	0.143	--  	0	煤炭	
00758	JUNEFIELD GROUP	0.00	0	--  	--  	0.233	0	0.00	          0.00	  0.00	--  	0.233	--  	0	一般金属	
00738	莱尔斯丹	0.00	0	--  	--  	1.360	0	0.00	          0.00	  0.00	--  	1.360	--  	0	纺织服饰	
00725	恒都集团	0.00	0	--  	--  	1.740	0	0.00	          0.00	  0.00	--  	1.740	--  	0	工业工程	
00692	中国家居	0.00	0	--  	--  	0.510	0	0.00	          0.00	  0.00	--  	0.510	--  	0	家电及用品	
00685	世界华文媒体	0.00	0	--  	--  	0.800	0	0.00	          0.00	  0.00	--  	0.800	--  	0	媒体及娱乐	
00684	亚伦国际	0.00	0	--  	--  	2.200	0	0.00	          0.00	  0.00	--  	2.200	--  	0	家电及用品	
00676	创信国际	0.00	0	--  	--  	1.050	0	0.00	          0.00	  0.00	--  	1.050	--  	0	纺织服饰	
00668	东银国际控股	0.00	0	--  	--  	0.530	0	0.00	          0.00	  0.00	--  	0.530	--  	0	其他金融	
00660	伟俊矿业集团	0.00	0	--  	--  	0.059	0	0.00	          0.00	  0.00	--  	0.059	--  	0	原材料	
00657	环科国际	0.00	0	--  	--  	0.191	0	0.00	          0.00	  0.00	--  	0.191	--  	0	酒店及消闲	
00648	中国华仁医疗－新	0.00	0	--  	--  	0.380	0	0.00	          0.00	  0.00	--  	0.380	--  	0	医药医疗	
00599	怡邦行控股	0.00	0	--  	--  	0.610	0	0.00	          0.00	  0.00	--  	0.610	--  	0	家电及用品	
00591	中国高精密	0.00	0	--  	--  	1.220	0	0.00	          0.00	0.00	--  	1.220	--  	0	工业工程	
00587	华瀚健康	0.00	0	--  	--  	0.530	0	0.00	          0.00	0.00	--  	0.530	--  	0	医药医疗	
00583	长城环亚控股	0.00	0	--  	--  	1.950	0	0.00	          0.00	  0.00	--  	1.950	--  	0	地产	
00567	大昌微线集团	0.00	0	--  	--  	0.275	0	0.00	          0.00	  0.00	--  	0.275	--  	0	工业工程	
00557	天元医疗	0.00	0	--  	--  	2.630	0	0.00	          0.00	  0.00	--  	2.630	--  	0	酒店及消闲	
00554	汉思能源	0.00	0	--  	--  	0.182	0	0.00	          0.00	  0.00	--  	0.182	--  	0	石油天然气	
00549	奇峰化纤	--  	0	--  	--  	0.000	0	--  	--  	  0.00	--  	--  	--  	0		
00544	大同集团	0.00	0	--  	--  	0.086	0	0.00	          0.00	  0.00	--  	0.086	--  	0	工用运输	
00529	SIS INT'L	0.00	0	--  	--  	5.200	0	0.00	          0.00	  0.00	--  	5.200	--  	0	信息器材	
00483	包浩斯国际	0.00	0	--  	--  	1.830	0	0.00	          0.00	  0.00	--  	1.830	--  	0	纺织服饰	
00482	圣马丁国际	0.00	0	--  	--  	0.113	0	0.00	          0.00	  0.00	--  	0.113	--  	0	家电及用品	
00475	中发展控股	0.00	0	--  	--  	1.090	0	0.00	          0.00	  0.00	--  	1.090	--  	0	纺织服饰	
00469	凯普松国际	0.00	0	--  	--  	0.450	0	0.00	          0.00	  0.00	--  	0.450	--  	0	工业工程	
00465	富通科技	-1.04	0	--  	--  	0.950	0	0.00	          0.00	  0.00	--  	0.950	--  	0	信息器材	
00462	天然乳品	0.00	0	--  	--  	2.200	0	0.00	          0.00	0.00	--  	2.200	--  	0	食物饮品	
00442	海福德集团	0.00	0	--  	--  	2.950	0	0.00	          0.00	  0.00	--  	2.950	--  	0	纺织服饰	
00423	经济日报集团	0.00	0	--  	--  	1.460	0	0.00	          0.00	  0.00	--  	1.460	--  	0	媒体及娱乐	
00416	锦州银行	0.00	0	--  	--  	7.600	0	0.00	          0.00	  0.00	--  	7.600	--  	0	银行	
00413	南华集团控股	0.00	0	--  	--  	0.295	0	0.00	          0.00	  0.00	--  	0.295	--  	0	家电及用品	
00411	南顺（香港）	0.00	0	--  	--  	12.100	0	0.00	          0.00	  0.00	--  	12.100	--  	0	农业产品	
00404	新昌集团控股	0.00	0	--  	--  	0.350	0	0.00	          0.00	  0.00	--  	0.350	--  	0	建筑	
00369	永泰地产	0.00	0	--  	--  	5.890	0	0.00	          0.00	  0.00	--  	5.890	--  	0	地产	
00364	区块链集团	--  	0	--  	--  	0.000	0	--  	          0.00	  0.00	--  	--  	--  	0	食物饮品	
00361	顺龙控股	0.00	0	--  	--  	0.260	0	0.00	          0.00	  0.00	--  	0.260	--  	0	家电及用品	
00356	鼎立资本	-1.02	0	--  	--  	0.097	0	0.00	          0.00	  0.00	--  	0.097	--  	0	其他金融	
00333	黛丽斯国际	-0.56	0	--  	--  	1.760	0	0.00	          0.00	  0.00	--  	1.760	--  	0	纺织服饰	
00331	丰盛机电	0.00	0	--  	--  	2.470	0	0.00	          0.00	  0.00	--  	2.470	--  	0	建筑	
00319	勤美达国际	--  	0	--  	--  	0.000	0	--  	--  	  0.00	--  	--  	--  	0		
00310	嘉进投资国际	0.00	0	--  	--  	0.078	0	0.00	          0.00	  0.00	--  	0.078	--  	0	其他金融	
00307	优派能源发展	0.00	0	--  	--  	0.129	0	0.00	          0.00	0.00	--  	0.129	--  	0	煤炭	
00287	永发置业	0.00	0	--  	--  	15.300	0	0.00	          0.00	  0.00	--  	15.300	--  	0	地产	
00283	高银地产	--  	0	--  	--  	0.000	0	--  	--  	  0.00	--  	--  	--  	0		
00277	太兴置业	0.00	0	--  	--  	5.560	0	0.00	          0.00	  0.00	--  	5.560	--  	0	地产	
00254	国家联合资源	0.00	0	--  	--  	0.142	0	0.00	          0.00	0.00	--  	0.142	--  	0	一般金属	
00253	顺豪控股	-1.80	0	--  	--  	2.730	0	0.00	          0.00	  0.00	--  	2.730	--  	0	酒店及消闲	
00248	香港通讯国际控股	0.00	0	--  	--  	0.189	0	0.00	          0.00	  0.00	--  	0.189	--  	0	信息器材	
00247	TST PROPERTIES	0.00	0	--  	--  	25.200	0	0.00	          0.00	  0.00	--  	25.200	--  	0	地产	
00246	瑞金矿业	0.00	0	--  	--  	8.810	0	0.00	          0.00	0.00	--  	8.810	--  	0	黄金贵金属	
00239	白花油	0.00	0	--  	--  	3.400	0	0.00	          0.00	  0.00	--  	3.400	--  	0	医药医疗	
00236	香港生力啤	0.00	0	--  	--  	1.210	0	0.00	          0.00	  0.00	--  	1.210	--  	0	食物饮品	
00233	铭源医疗	0.00	0	--  	--  	0.230	0	0.00	          0.00	0.00	--  	0.230	--  	0	医药医疗	
00225	博富临置业	0.00	0	--  	--  	18.860	0	0.00	          0.00	  0.00	--  	18.860	--  	0	地产	
00224	建生国际	0.00	0	--  	--  	2.000	0	0.00	          0.00	  0.00	--  	2.000	--  	0	地产	
00213	NATIONAL ELEC H	0.00	0	--  	--  	1.180	0	0.00	          0.00	  0.00	--  	1.180	--  	0	工业工程	
00212	NANYANG HOLD	0.00	0	--  	--  	53.200	0	0.00	          0.00	  0.00	--  	53.200	--  	0	地产	
00208	保利达资产	0.00	0	--  	--  	0.620	0	0.00	          0.00	  0.00	--  	0.620	--  	0	地产	
00170	中国资本	--  	0	--  	--  	0.000	0	--  	--  	  0.00	--  	--  	--  	0		
00155	中国源畅	0.00	0	--  	--  	0.180	0	0.00	          0.00	0.00	--  	0.180	--  	0	工业工程	
00098	兴发铝业	-0.19	0	--  	--  	5.280	0	0.00	          0.00	  0.00	--  	5.280	--  	0	一般金属	
00096	YUSEI	0.00	0	--  	--  	2.790	0	0.00	          0.00	  0.00	--  	2.790	--  	0	工业工程	
00079	世纪建业	0.00	0	--  	--  	0.680	0	0.00	          0.00	  0.00	--  	0.680	--  	0	支援服务	
00075	渝太地产	0.00	0	--  	--  	2.640	0	0.00	          0.00	  0.00	--  	2.640	--  	0	地产	
00073	亚洲果业	0.00	0	--  	--  	0.600	0	0.00	          0.00	0.00	--  	0.600	--  	0	农业产品	
00068	利兴发展	0.00	0	--  	--  	6.300	0	0.00	          0.00	  0.00	--  	6.300	--  	0	其他金融	
00067	旭光高新材料	0.00	0	--  	--  	1.250	0	0.00	          0.00	0.00	--  	1.250	--  	0	原材料	
00057	震雄集团	0.00	0	--  	--  	2.350	0	0.00	          0.00	  0.00	--  	2.350	--  	0	工业工程	
00040	金山工业	0.00	0	--  	--  	0.910	0	0.00	          0.00	  0.00	--  	0.910	--  	0	家电及用品	
00022	茂盛控股	0.00	0	--  	--  	0.270	0	0.00	          0.00	  0.00	--  	0.270	--  	0	酒店及消闲	
SZGGT	SZGGT	--  	0	--  	--  	0.000	0	--  	--  	--  	--  	--  	--  	0		
SHGGT	SHGGT	--  	0	--  	--  	0.000	0	--  	--  	--  	--  	--  	--  	0		
84602	ICBC CNHPREF1-R	--  	0	--  	--  	0.000	0	--  	--  	--  	--  	--  	--  	0		
69803	中国宏桥	--  	0	--  	--  	0.000	0	--  	--  	  0.00	--  	--  	--  	0		
69801	盈德气体	--  	0	--  	--  	0.000	0	--  	--  	  0.00	--  	--  	--  	0		
06898	中国铝罐	0.00	0	--  	--  	0.980	0	0.00	          0.00	  0.00	--  	0.980	--  	0	工用支援	
06816	瑞港建设	0.00	0	--  	--  	0.475	0	0.00	          0.00	  0.00	--  	0.475	--  	0	建筑	
06388	TPR-DRS-RS	0.00	0	--  	--  	31.300	0	0.00	          0.00	  0.00	--  	31.300	--  	0	纺织服饰	
06188	迪信通	-0.68	0	--  	--  	2.900	0	0.00	          0.00	  0.00	--  	2.900	--  	0	信息器材	
06108	新锐医药	0.00	0	--  	--  	0.425	0	0.00	          0.00	  0.00	--  	0.425	--  	0	医药医疗	
04616	BCQ 17USDPREF	--  	0	--  	--  	0.000	0	--  	--  	--  	--  	--  	--  	0		
04615	BOJZ 17USDPREF	--  	0	--  	--  	0.000	0	--  	--  	--  	--  	--  	--  	0		
04614	CMB 17USDPREF	--  	0	--  	--  	0.000	0	--  	--  	--  	--  	--  	--  	0		
